,age,gender,pref_party,position,representative
1519787,40,m,FDP,6,False
1519924,50,f,Keine,4,False
1520010,34,m,GLP,3,False
1520043,33,m,AL,2,False
1520090,59,f,Keine,4,False
1520138,41,m,SP,2,False
1520290,48,m,FDP,5,False
1520570,33,f,Grüne,2,True
1520600,19,m,GLP,4,False
1520604,21,f,GLP,4,False
1520722,18,x,SP,2,True
1520805,33,m,Grüne,1,False
1520925,32,m,AL,2,False
1521016,63,f,FDP,5,False
1521058,53,f,SP,2,False
1521120,44,m,Keine,2,False
1521320,42, ,Keine,2,False
1521372,49,m,Keine, ,False
1521404,70,m,Mitte,5,True
1521421,29,m,SP,2,False
1521617,26,m,FDP,5,True
1521641,40,m,GLP,3,False
1521796,45,m,GLP,4,False
1521952,56,m,GLP,3,False
1522002,63,m,GLP,5,False
1522014,40,m,SP,2,True
1522023,51,m,Andere, ,False
1522099,40,m,SVP,6,True
1522247,37,m,GLP,2,False
1522363,20,m,SVP,7,True
1522386,53,m,GLP,3,False
1522493,33,m,FDP,6,False
1522592,22,m,SP,1,False
1522961,42,f,GLP,4,False
1523076,28,f,SP,2,True
1523358,48,f,GLP,3,False
1523596,24,m,FDP,5,False
1523809,64,m,Keine,6,False
1523835,41,f,FDP,2,True
1523889,42,m,Grüne,1,False
1523926,53,f,GLP,3,False
1524123,29,m,FDP,5,False
1524173,41,m,GLP,3,False
1524288,41,f,SVP,6,True
1524292,29,f,SP,1,False
1524665,35,m,SP,1,False
1524813,67,m,FDP, ,False
1524871,37,m,Keine,4,False
1524890,31,m,SVP,5,True
1525060,31,m,AL,3,False
1525066,47,m,GLP,3,False
1525180,39, ,SP,2,False
1525380,30,m,Keine,4,False
1525676,53,m,SP,3,False
1526027,56,m,Mitte,4,False
1526262,59,m,SP,2,False
1526829,62,m,SP,1,False
1527054,51,m,SP,2,True
1527217,63,m,SP,1,False
1527320,22,f,SP,3,False
1527321,53,m,Keine,4,False
1527334,47,m,FDP,5,False
1527445,33,f,SP,2,False
1527475,26,m,Grüne,2,False
1527552,31,f,GLP,3,False
1527871,76,m,GLP,3,False
1528105,47,m,SVP,5,True
1528397,24,m,Grüne,1,False
1528474,34,m,Keine,4,False
1528529,44,f,SP,1,False
1528617,34,m,Keine,3,False
1528755,61,m,GLP,4,False
1528996,39,f,SP,2,False
1529237,32,m,GLP,6,False
1529300,29,m,FDP,5,False
1529329,56,f,GLP,5,True
1529405,45,m,GLP,5,False
1529443,38,m,SP,2,False
1529455, ,f,GLP,3,False
1529457,29,f,SP,1,False
1529512,26,m,Grüne,2,False
1529568,55,m,GLP,4,True
1529624,47,m,Keine,4,False
1529926, , ,SP,2,False
1530640,36,m,Keine,5,False
1530843,47,m,Keine,3,False
1530882,37,f,SP,2,True
1530957,58,f,Mitte,4,False
1531125,33,m,Keine,4,False
1531588,47,m,GLP,3,False
1531793,58,f,SP,2,False
1531819,53,f,Keine,2,False
1531946,65,m,Keine,3,False
1532054,60,m,Andere,7,False
1532132,26,m,FDP,5,True
1532153,49,m,Keine,3,False
1532178,75,m,GLP,3,False
1532191,35,f,Keine,3,False
1532242,48,m,Grüne,3,False
1532244,52,f,GLP,4,False
1532251,29,m,Keine,4,False
1532377,75,m,SP,2,False
1532393,33,f,SP,2,False
1532498,38,m,SP,2,False
1532506, , ,GLP,3,False
1532549,27,m,SP,3,True
1532588,24,m,GLP,2,False
1532616,31,m,GLP,3,False
1532725,42,m,Grüne,3,False
1532789,44,m,GLP,3,False
1533059,28,m,Mitte,4,False
1533162,20,m,Keine,5,False
1533206,28,m,FDP,4,False
1533219,20,f,Mitte,3,False
1533246,22,m,FDP,5,False
1533337,42,f,Keine,2,False
1533340,46,f,Keine,5,False
1533348,55,f,SP,2,False
1533746,34,none,Keine,4,False
1534600,54,m,SVP,7,True
1534660,59,m,Keine,5,False
1534742,39,m,Keine,1,False
1534757,18,m,FDP,2,True
1534876,75,m,SVP,7,True
1535129,34,m,GLP,5,False
1535138,24,f,Grüne,2,False
1535430,36,m,SP,3,False
1535735,41,m,Mitte,1,False
1536090,56,f,GLP,2,False
1536329,44,f,Grüne,3,False
1536445,41,m,FDP,4,False
1536610,34,f,SP,1,True
1537093,37,m,AL,1,False
1537201,35,m,SP,2,False
1537850,26,m,GLP,4,True
1537970,75,m,Mitte,4,False
1538036,42,m,GLP,3,False
1538148,32,m,SVP,6,True
1538180,40,f,Grüne,2,False
1538215,34,m,FDP,4,False
1538866,18,f,Keine,3,False
1539004,24,m,GLP, ,False
1539085,24,m,Grüne,1,False
1539097,37,m,Keine,5,False
1539236,36,m,Mitte,5,False
1539367,57,m,SP,1,True
1539421, ,m,GLP,4,False
1539593,34,m,Grüne,2,False
1539599, , ,Grüne,2,True
1539809,45,m,SP,2,False
1540109,17,f,SP,1,True
1540412,49,m,GLP,2,False
1540481,67,f,SP,2,False
1540653,39,m,SVP,6,True
1540809,35,m,Keine,3,False
1540858,60,f,SVP,5,True
1540958,33,f,Keine,3,False
1541024,50,f,Grüne,2,False
1541346,26,none,GLP,2,False
1541350,39,m,SVP,6,True
1541796,22,m,Keine,5,False
1541852,47,m,Grüne,2,False
1542083,26,f,SP,2,False
1542200, , ,Andere,6,False
1542222,25,f,Keine,2,False
1542227,52,m,FDP,6,False
1542230,77,f,Grüne,2,False
1542294,37,m,SVP,6,True
1542357,25,m,Keine, ,False
1542465,57,f,Grüne,2,True
1542698,25,m,GLP,3,False
1542732,25,m,FDP,6,False
1543098,21, ,Grüne,1,False
1543254,41,m,FDP,5,False
1543275,34,f,SP,2,True
1543283,31,m,Andere,1,False
1543294,33,f,Grüne,2,True
1543509,35,f,SP,2,False
1543530,46,m,SP,2,False
1543822,55,f,Keine,4,False
1543945, , ,FDP,5,False
1544017,38,f,Grüne,1,False
1544084,55,m,Keine,3,False
1544112,65,m,FDP,5,False
1544320,28,m,GLP,4,False
1544506, , ,Keine,5,False
1544633,18,m,Keine,5,False
1544673,33,m,Keine,4,False
1544711,33,f,Keine,2,False
1544991,31,f,SP,2,False
1545639,58,m,Keine, ,False
1546028,32,f,Keine,4,False
1546509,40,m,Keine,1,False
1546906,18,m,GLP,5,False
1547029,74,m,SP,2,True
1547044,63,f,GLP,3,False
1547051,55,f,FDP,4,False
1547195,37,m,SP,1,False
1547556,33,m,GLP,2,False
1547578,44,m,Mitte,5,False
1547958,34,m,FDP,5,False
1548010,52,m,FDP,6,False
1548225,58,m,SVP,6,True
1548350,35,m,PdA,1,False
1548491,49,m,FDP,5,False
1548678,26,x,PdA,1,False
1548791,45,m,SP,3,True
1548797,59,m,Mitte,6,False
1548911,52,m,FDP,5,False
1548984,34,m,GLP,5,False
1549189,33,m,Keine,2,False
1549204,59,m,FDP,5,False
1550038,36,f,GLP,3,True
1550312,27,f,Grüne,1,False
1550439,42,m,GLP,6,False
1550741,31,m,GLP,3,True
1550824,37,m,SP,2,False
1550995,22,m,Grüne,2,False
1551243,30,m,Keine,3,False
1551272,37,f,GLP, ,False
1551514,33,m,SP,2,False
1551618,37,m,Grüne,1,True
1551852,30,m,Keine,3,False
1551986,31,f,SP,2,False
1552030,27,m,Keine,3,False
1552054,39,m,SP,3,True
1552273,55,m,FDP,6,False
1552291,43,m,SP,3,False
1552400,64,m,SP,2,False
1552776,35,m,Keine,4,False
1552978,49,m,GLP,3,False
1552979,35,f,Keine,5,False
1553139,38,m,Keine, ,False
1553257,63,m,Grüne,3,False
1553304,36,m,SVP,6,True
1553340,35,f,GLP,3,False
1553428,25,m,Keine,3,False
1553447,927,m,SP,2,False
1553522,46,m,FDP,6,True
1553803,38,f,SP,1,False
1554101,43,m,GLP,3,False
1554266,52,m,SP,1,False
1554283, , ,Keine,4,False
1554474,66,m,SP,2,False
1554566,41,f,GLP,3,False
1554790,38,m,SVP,6,True
1554820,36,f,GLP, ,True
1554968,25,f,Grüne,1,True
1555233,35,f,SP,3,False
1555513,30,m,Keine,5,False
1555567,28, ,SVP,6,True
1555568,50,m,Grüne,2,False
1555671,26,f,SP,2,True
1555895,67,m,SP,3,False
1555983,27,m,Keine,4,False
1555990,25,m,FDP,5,False
1556129,19,f,Keine,2,False
1556170,49,f,Mitte,4,False
1556475,33,m,Keine,6,False
1556566,32,m,Keine,4,False
1556636,38,m,Keine,2,False
1556720,32,m,FDP,6,False
1556750,29,m,Mitte,5,False
1556871,51,f,Grüne,2,True
1556888,41,f,Keine,3,False
1556952,45,m,GLP,5,False
1557252,32,m,Keine,6,False
1557587,58,m,GLP,3,False
1557667,28,m,Keine,5,False
1557680,66,m,GLP,3,False
1557740,55,m,GLP,5,True
1557805,33,m,Mitte,4,False
1557840,39,m,GLP,3,False
1558024,74,f,AL,2,False
1558096,33,m,Lega,5,False
1558138,47,f,Keine,2,False
1558196,26,f,SP,2,False
1558199,24,m,Keine,4,False
1558281,53,m,Keine,5,False
1558295,35,m,SVP,6,True
1558414,29,f,SP,1,False
1558421,50,m,Keine,3,False
1558429,31,m,SP,1,True
1558491,35,m,SVP,7,True
1558637,23,m,SP,1,True
1558664, , ,Grüne,1,False
1558817,36,f,SP,2,False
1559063,28,m,FDP,4,False
1559073,55,m,GLP,3,False
1559145,34,m,GLP,3,False
1559206,27,m,Mitte,4,False
1559214,20,m,Mitte,5,True
1559246, ,m,GLP,4,False
1559286,77,m,Keine,4,False
1559515, ,m,Keine,4,False
1559675,31,m,FDP,6,False
1559737,39,m,GLP,4,False
1559859,42,m,FDP,6,False
1559953,66,m,Mitte,3,False
1560094,31,m,PdA,1,False
1560370,46,m,GLP,7,False
1560391,24,m,SP,1,True
1560455,36,m,EDU,5,True
1560512,36,m,FDP,5,False
1560551,26,m,GLP,3,False
1560554, , ,GLP,3,True
1560917,30,m,SP,1,False
1561025,61,m,SVP,7,True
1561527,34,m,GLP,3,False
1561573,33,m,GLP,4,False
1561749,33,m,SP,2,True
1561817,35,m,GLP,3,False
1561826,44,m,SP,2,False
1561906,37,m,GLP,4,False
1562207,26,f,GLP,3,False
1562234,24,f,Keine,2,False
1562296, , ,Keine, ,False
1562353,23,f,Keine,3,False
1562457, , ,SVP,6,True
1562649,21,m,Keine,2,False
1562748,38,m,Keine,3,False
1562799,57,f,SP,2,False
1562850,37,f,Keine,3,False
1562852,27,f,GLP,3,False
1562890,37,m,Mitte,4,False
1562896,68,m,Keine, ,False
1562899,55,m,GLP,5,True
1562936,45,m,Keine,4,False
1563189,33,m,SP,3,False
1563228,39,m,GLP,4,False
1563302,33,f,SVP,6,True
1563348,27,f,SP,1,True
1563630,44,f,Keine,4,False
1563765,25,m,FDP,5,True
1563843,67,f,SP,2,True
1563943,56,m,Grüne,2,False
1564077,22,f,Keine, ,False
1564145,29,m,GLP, ,False
1564275,43,m,SVP,6,True
1564556,58,m,Keine,5,False
1564657,62,m,GLP,4,False
1564720,33,m,FDP,7,False
1564736,49,m,Keine,4,False
1564879,18,m,GLP,3,True
1564952,21,m,SVP,7,True
1565071,41,m,SP,2,True
1565097,33,m,FDP,6,True
1565366,51,m,SP,2,False
1565437,61,f,SP,1,False
1565468,39,m,SP,2,False
1565756,43,m,GLP,5,False
1565837,58,f,Keine,4,False
1566056,46,m,Keine,5,False
1566455,59,m,FDP,5,False
1566578,21,m,FDP,7,False
1566952,24,m,GLP, ,False
1567303,51,m,GLP,5,False
1567329,38,m,Lega,5,False
1567627,42,f,Grüne,1,False
1567653,24,m,SP,3,False
1567826,32,m,Keine,4,False
1567882, , ,SP,3,False
1568001,54,f,SVP,5,True
1568487, , ,SVP,7,True
1568597,31,m,Keine,6,False
1568680,53,m,Keine,2,False
1568740,33,f,Keine,3,False
1568986,56,m,FDP, ,False
1569063,53,m,Keine,3,False
1569229,40,f,GLP,3,False
1569348,49,m,SP,3,False
1569455,26,m,GLP, ,False
1569461,31,m,SP,4,False
1569595,39,m,Keine,3,False
1569973,34,m,FDP,5,False
1570152,50,f,FDP,5,True
1570201,41,m,GLP,2,False
1570573,28,m,FDP,5,False
1570590,33, ,SP,1,False
1570658,50,m,Mitte,4,True
1570660,29,m,GLP,3,False
1570795,32,m,Grüne,1,False
1570960,45,m,GLP,2,False
1571048,34,m,Keine,2,False
1571065,48,f,FDP,6,False
1571099,29,f,Keine,1,False
1571125,23,m,EVP,3,True
1571156,38,f,Keine,5,False
1571248,42,m,FDP,5,False
1571492, , ,SVP,5,True
1572223,58,m,Keine,6,False
1572570,37,m,GLP,3,True
1572585,54,m,FDP,6,False
1572661,24,m,AL,2,False
1572813,28,f,SP,2,False
1572835,35,m,Keine,5,False
1572922,27,m,FDP,3,False
1572928,59,m,Keine,5,False
1573012,43,f,Grüne,1,True
1573063,30,f,FDP,6,False
1573181,59,m,Mitte,3,True
1573229,47,m,GLP,3,False
1573262,37,m,GLP,3,False
1573330,34,m,FDP,4,False
1573481,27,f,Keine,4,False
1573517,34,m,SVP,7,True
1573686, , ,Grüne,3,True
1573838,28,m,FDP,5,False
1573843,43,m,GLP,3,False
1574372,42,f,SP,2,False
1574492,31,f,Keine,4,False
1574646,35,m,SP,1,False
1574763,61,m,Keine,5,False
1574944,59,m,SVP,6,True
1574964,59,m,SVP,6,True
1575059,44,m,Mitte,5,False
1575171,25,f,SP,1,False
1575409,33,f,Keine,5,False
1575577,62,m,Mitte,4,False
1575774,36,f,SVP,6,True
1575995, , ,Mitte,4,False
1576138,27,m,Grüne,2,True
1576459,35,f,Keine,3,False
1576524,55,m,Keine,7,False
1576798,45,f,Keine,5,False
1576876,54,m,GLP,3,False
1576923,35,m,Keine,5,False
1577216,45,m,GLP,4,False
1577377,43,f,SP,3,False
1577670, , ,Keine,4,False
1578239,27,m,FDP,4,True
1578607,53,m,Keine,4,False
1578700,40,m,SP,1,False
1578737,32,f,GLP,5,False
1578754,51,m,GLP,4,True
1579135, , ,Keine,5,False
1579220,35,m,Keine,3,False
1579383,70,f,Keine,4,False
1579391,35,m,Grüne,3,True
1579509,52,m,GLP,4,False
1579570,41,m,Keine,3,False
1579826,24,f,SP,3,False
1579902,27,m,Keine,3,False
1580219,76,m,EDU,7,True
1580267,34,m,Keine,2,False
1580360,27,f,Keine,3,False
1580481,65,m,SP,2,False
1580649,30,m,SP,3,True
1580745,25,m,GLP, ,False
1580874,28,m,FDP,7,False
1581016,35,m,Grüne,2,False
1581154,36,f,GLP,3,False
1581544,26,m,SP,2,False
1581614,36,m,Grüne,1,False
1581724,69,m,SVP,6,True
1581917,28,f,Grüne,1,False
1581985,41,m,Grüne,2,True
1582002,33,m,FDP,5,False
1582129,42,m,GLP,5,False
1582230,30,m,GLP,5,False
1582390,20,f,GLP,3,False
1582424,48,m,GLP,4,False
1582510,58,m,Keine,2,False
1582795,37,m,FDP,5,False
1582906,32,m,Grüne,2,False
1582984,36,m,SP,1,True
1583185,54,m,FDP,6,False
1583257,67,f,GLP,3,False
1583268,67,m,Mitte,5,True
1583326, ,m,GLP,3,False
1583456,56,m,SP,2,False
1583555,62,f,Andere,6,False
1583610,39,m,GLP,5,False
1583686,40,m,Andere,3,False
1583735,58,m,FDP,5,False
1583795,45,m,Keine,5,False
1583925,59,m,GLP,3,False
1584584,18,f,Keine,5,False
1584877,30,f,Keine,3,False
1584951,29,m,Mitte,4,False
1585168,33,m,FDP,5,False
1585367,35,m,Keine,2,False
1585384,35,f,FDP,5,False
1585428,45,m,GLP,5,False
1585476,38,m,SVP,5,True
1585560,369,m,Keine,2,False
1585676,23,m,SP,1,False
1586042,71,f,SP,2,False
1586095,50,f,GLP,2,False
1586152,90,m,SP,2,False
1586164,39,m,Keine,5,False
1586202,43,m,SVP,5,True
1586310,26,m,SP,3,False
1586325,29,f,Keine,4,False
1586326,75,m,SVP,6,True
1586380,41,m,SVP,7,True
1586463,44,f,Keine,4,False
1586608,67,f,SP,2,False
1586721,41,m,GLP,5,False
1586733,44,m,GLP,5,True
1586825,54,m,SP,2,False
1586969,38,f,SP,3,False
1587389,39,m,GLP,6,False
1587429,61,m,Keine,4,False
1587457,30,m,SP,2,False
1587526,65,m,Grüne,3,True
1587875,60,m,Mitte,4,False
1588009,28,m,AL,2,False
1588290,35,f,Keine,5,False
1588501,49,f,Mitte,3,True
1588667,41,f,Keine,4,False
1588769,25,m,Keine,3,False
1588781,27,m,GLP,3,False
1588786,32,f,Keine,2,False
1588795,39,m,FDP,5,True
1588874,29,f,Keine,4,False
1588996,47,f,Keine,2,False
1589005,43,m,GLP,4,False
1589102,23,f,SP,2,False
1589174,26,m,Keine,4,False
1589219, , ,FDP,5,False
1589240,46,m,GLP,3,False
1589285,24,m,GLP, ,False
1589349, ,m,AL,2,False
1589388,40,f,Mitte, ,False
1589454,40,m,GLP,2,False
1589680,47,m,Keine,3,False
1589711,18,m,Grüne,2,True
1590168,20,f,Keine,3,False
1590273,53,f,SP,2,False
1590340,31,f,SP,1,False
1590513,31,m,GLP,4,False
1590544,33,m,GLP,4,True
1590622,47,m,Keine,4,False
1590696, , ,GLP,3,False
1591110,25, ,GLP,3,False
1591117,51,m,FDP,6,False
1591571,36,m,GLP,4,False
1591596,30,f,SP,1,False
1591709,56,m,Keine,3,False
1591827,40,m,Keine,3,False
1591900,45,f,GLP,5,False
1592004,26,m,SP,2,False
1592030,24,m,FDP,6,False
1592034,50,m,Grüne,3,False
1592116,34,m,GLP,5,False
1592126,59,m,Grüne,2,False
1592137, , ,AL,3,False
1592184,21,m,Keine,3,False
1592189,36,m,EDU,6,True
1592229,42,m,SVP,7,True
1592299,58,m,Grüne,2,False
1592850,27,m,GLP,3,False
1592939,59,m,GLP,6,False
1593674, , ,Keine,1,False
1593726,54,m,Grüne,2,False
1593768,26, ,Grüne,1,False
1593776,33,m,SP,2,True
1593953,37,m,Keine,1,False
1594038,57,f,Keine,2,False
1594095,57,f,FDP,6,False
1594172,60,m,GLP,3,False
1594244,15,m,Keine,6,False
1594441,40,m,Keine,4,False
1594466,30,m,FDP,5,False
1594509, ,m,FDP,5,False
1594596,44,m,SP,7,True
1594662,35,m,SP,3,False
1594876,50,m,GLP,4,False
1594954,44,m,Keine,4,False
1594963,51,m,SVP,7,True
1595171,27,m,Keine,5,False
1595358,42,m,SP,2,False
1595722,33,m,SP,2,True
1595745,44,m,GLP,3,False
1595934,18,f,Grüne,2,False
1595973,31,m,Keine,4,False
1596116,34,m,Mitte,4,False
1596420,30,m,GLP,3,False
1596589,48,m,Keine,2,False
1596785,51,f,Keine,5,False
1596913,59,f,Keine,3,False
1597583,40,m,GLP, ,False
1597756,43,m,GLP,4,True
1597758,18,m,SVP,6,True
1597778,33,m,FDP,5,False
1597833, , ,Mitte,4,False
1597881,29,m,Mitte,4,True
1597995,23,m,SP,2,False
1598066,22,m,SP,2,False
1598495,57,m,Keine,5,False
1598516,27,m,SP,2,True
1598854,17,m,EVP,5,True
1599152,22,m,Keine,5,False
1599447,52,m,Mitte,4,False
1599739,47,m,Keine, ,False
1599916, , ,SP,1,True
1599949,62,m,AL,1,False
1599995,64,m,GLP,5,False
1600213,40,f,Mitte,4,False
1600305,38,f,SP,2,False
1600391,29,m,SP,2,False
1600937,42,m,FDP, ,True
1601259, , ,Keine,3,False
1601377,31,m,Grüne,2,True
1601641,18,m,FDP,6,True
1601675,38,m,SP,1,False
1601825,24,m,GLP, ,True
1601857,24,m,GLP, ,False
1601880,36,m,GLP,3,False
1601884,35,m,FDP,6,False
1602060,17,f,SVP,6,True
1602083,53,m,GLP,5,True
1602128,29,m,Keine,4,False
1602226,56,m,SP,3,False
1602405,33,m,GLP,3,False
1602457, , ,GLP,4,False
1602598,19,m,Keine,4,False
1602721,35,m,GLP,3,False
1602748,61,m,SP,3,False
1602939,30,m,SP,1,False
1603187,27,m,Mitte,5,False
1603218,46,m,Mitte,7,False
1603226,23,m,FDP,6,False
1603595,40,m,GLP,5,False
1603714,40,m,Grüne,2,False
1604024, , ,SP,2,True
1604136,42,f,Keine,4,False
1604183,56,none,SP,3,False
1604273,36,f,Keine,3,False
1604316,39,m,EVP,4,False
1604328,61,f,Grüne,2,False
1604343,40,f,GLP,5,False
1604470,33,m,FDP,5,False
1604483,49,f,Grüne,2,False
1604791,37,m,Keine,3,False
1604853, , ,Keine,4,False
1605125,36,m,EVP,4,True
1605132,46,m,GLP,6,False
1605991,28,m,GLP,3,False
1606046,21,f,Grüne,2,False
1606990,51,f,SP,2,False
1607069,30,f,Keine,4,False
1607111,30,f,SP,2,False
1607287,45,m,Keine,5,False
1607335,55,m,GLP,5,False
1607384,33,m,GLP,5,False
1607722,20,m,GLP,4,False
1607847,47,m,SP,3,True
1607969,38,m,Keine,2,False
1608034,41,m,SP,3,False
1608139,35,m,Keine,5,False
1608433,26,m,FDP,5,True
1608766,58,m,FDP,5,True
1608844,17,m,Keine,5,False
1609105,42,m,GLP,3,False
1609106,25,m,Keine,3,False
1609208,54,m,Mitte,4,True
1609561,26,m,GLP,2,False
1609850,67,m,Keine,6,False
1610297, , ,Grüne,2,False
1610328,64,m,SP,3,False
1610403,20,m,SP,3,True
1610463,30,m,GLP,4,False
1610617,44,f,Keine,4,False
1610996,61,m,SP, ,False
1611087,47,m,FDP,5,False
1611147, , ,FDP,6,True
1611282,23,m,FDP,6,False
1611545,336,m,SP,2,False
1611587,56,f,Mitte,3,False
1611691,31,m,SP,2,False
1611702,50,f,Keine,3,False
1611711,30,f,SP,3,False
1611808,63,m,Mitte,5,True
1611958,20,f,Mitte,6,True
1612082,47,f,Keine,3,False
1612265,38,m,FDP,5,False
1612365,49,m,FDP,6,False
1612578,53,none,Andere,3,False
1612801,11,f,Grüne,3,False
1612887,40,m,SP,2,False
1612974,64,m,FDP,4,False
1613037,55,m,Keine,3,False
1613055,33,m,Keine, ,False
1613110,57,m,SVP,6,True
1613114,69,m,Grüne,2,False
1613211,53,f,GLP,3,False
1613326,28,m,Grüne,1,False
1613426,35,m,Keine,5,False
1613565,44,m,Keine,3,False
1613573,48,f,Mitte,5,False
1614020,62,m,SVP,5,True
1614099,19,f,Keine,3,False
1614124,53,m,FDP,6,False
1614128,37,f,SP,2,False
1614134,47,m,Keine,3,False
1614170,51,m,GLP,2,False
1614246,62,f,SP,4,False
1614691,37,m,SP,3,False
1614706,54,m,SP,2,True
1615145,26,f,SP,1,False
1615158,82,f,Keine,4,False
1615167,52,m,GLP,2,False
1615201,51,m,SP,2,True
1615216,27,none,SP,1,False
1615332,61,f,FDP,4,False
1615439,51,f,SVP,6,True
1615454,29,m,Grüne,1,False
1615479,23,m,Keine,3,False
1615492,27,m,Keine,3,False
1615554,22,m,GLP,3,False
1615609,50,m,SP,3,True
1615831,54,m,Keine,4,False
1615864,40,m,SP,1,True
1615926,56,f,FDP,5,False
1615938,54,m,SP,2,False
1615946,48,m,GLP,4,False
1616164,44,f,FDP,5,True
1616223,61,m,Mitte,4,True
1616225,42,m,Keine,5,False
1616360,28,f,Keine,3,False
1616376,55,m,SVP,7,True
1616570,31,m,Grüne,2,False
1616766,35,m,GLP,5,False
1616778,52,m,GLP,3,False
1616795,53,none,SP,2,False
1616857,35,m,Keine,2,False
1616957,33,m,Keine,2,False
1617216,70,f,Keine,3,False
1617249,40,none,GLP,3,False
1617414,38,m,AL,1,False
1617489,18,m,SVP,7,True
1617703,82,m,Keine,4,False
1617713,46,f,SVP,6,True
1617752,24,m,SP,2,False
1617770,55,f,SP,2,False
1618092,46,f,Grüne,5,False
1618138,30,m,GLP, ,False
1618223,29,f,GLP,2,False
1618367,-5963,m,Mitte,3,False
1618613,30,m,Grüne,2,False
1618652,28,f,Keine,2,False
1618661,19,m,SP,2,True
1618805,26,m,SP,2,False
1619161,53,m,SP,2,False
1619239,20,m,SVP,6,True
1619251,31,m,Grüne,1,False
1619460,26,m,Keine,7,False
1619895,20,m,SVP,4,True
1620062,41,f,Grüne,3,False
1620082,41,m,Keine,2,False
1620293,26,m,FDP,4,False
1620440,20,m,Grüne,3,True
1620571,27,m,GLP,3,False
1620750, ,m,FDP,5,False
1620776,31,m,Keine,3,False
1620881,40,f,Mitte,4,True
1620886,28,f,FDP,5,False
1621431,28,f,SP,2,False
1621449,42,m,Keine,5,False
1621517,63,m,Keine,3,False
1621518,34,f,SP,1,False
1621550,29,m,SP,1,False
1621777,75,m,GLP,4,False
1621872,58,m,SVP,6,True
1622028,24,f,Keine,4,False
1622051,20,m,GLP,3,False
1622089,38,m,EVP,3,True
1622455,57,m,GLP,3,False
1622540,28,m,FDP,6,False
1622655,42,m,GLP,5,False
1622855,32,f,SP,2,False
1623062,41,m,Grüne,2,False
1623094,75,f,SP,5,False
1623228,13,m,SP,2,True
1623280,26,m,GLP,2,False
1623337,41,m,Keine,2,False
1623651,44,m,Grüne,1,True
1624150,42,m,Keine,5,False
1624234,58,m,SP,2,False
1624717,71,m,SP,2,False
1624786,43,m,GLP,3,False
1625228,23,m,FDP,5,False
1625247,58,m,Mitte,5,True
1625250,36,m,GLP,4,False
1625270,35,m,SP,2,True
1625577,48,m,SP,3,False
1625655,25,m,GLP,3,False
1625701,43,m,SP,2,False
1625840,31,m,GLP,3,False
1625980,38,f,Keine,3,False
1626063,56,m,SP,3,False
1626157,30,m,SVP,5,True
1626381,41,m,SP,3,False
1626517,29,m,Andere,3,False
1626678,64,m,Grüne,2,True
1627497,63,m,Keine,4,False
1627558,41,m,GLP,2,False
1627622,35,m,FDP,5,False
1627750,38,m,SVP,7,True
1627837,24,m,Keine,2,False
1628112,34,m,Keine,2,False
1628271,50,none,Grüne,2,True
1628397, , ,GLP,2,True
1628435,32,m,FDP,5,False
1628444,27,m,SP,3,False
1628460,41,m,AL,1,False
1628700,38,f,AL,2,False
1628787,68,m,Keine,4,False
1628936,58,m,FDP,5,False
1628976,16,f,SP,3,False
1629582,53,m,GLP, ,False
1629724,38,f,Grüne,3,False
1630215,50,f,GLP,3,False
1630322,26,m,Keine, ,False
1630473,44,m,SVP,6,True
1630795,50,m,Mitte,5,False
1631553,27,m,Grüne,3,False
1631576,24,m,Keine,1,False
1631585,32,f,Keine,3,False
1631629,44,m,FDP,5,True
1631730,45,f,Grüne,2,False
1631816,41,m,Keine,4,False
1632314,45,m,GLP,2,False
1632466,34,m,GLP,5,False
1632624,43,f,Keine,2,False
1632817,34,m,SP,3,False
1632886,25,m,Mitte,4,False
1633011, , ,FDP,5,False
1633363,43,f,Grüne,1,False
1633493,46,m,GLP,3,False
1633581,59,m,GLP,4,False
1633604,29,m,GLP,3,False
1633683,52,f,GLP,3,False
1633844,48,f,SP,2,False
1633876,24,f,PdA,1,False
1633928,45,m,Mitte,4,True
1634539,23,m,FDP,5,False
1634557,32,m,Grüne,2,False
1634629,37,m,GLP,5,False
1634932,43,m,Mitte,3,False
1635137,35,f,SP,2,False
1635193,26,m,GLP,3,False
1635265,48,m,SP,1,True
1635306,17,m,Keine,1,False
1635353,36,f,Keine,5,False
1636061,20,f,GLP,3,False
1636127,33,m,GLP,2,False
1636172, ,m,SP,3,False
1636315,55,f,GLP,3,False
1636640,59,m,GLP,4,False
1636759,20,m,Grüne,2,False
1636925,38,m,SP,3,True
1637055,30,m,GLP,4,False
1637132,42,f,GLP,4,False
1637351,33,m,SP,2,False
1637387,48,m,Keine,1,False
1637407,27,m,SP,2,True
1637582,20,f,Mitte,5,False
1637617, , ,FDP, ,False
1637909,28,m,GLP,5,False
1637990,30,m,SP,3,False
1638023,47,m,GLP,5,False
1638421,61,m,GLP,3,True
1638450,47,m,FDP,6,False
1638652,29,m,Keine,4,False
1638685,54,m,Keine,2,False
1638688,17,m,AL,1,False
1638745,33,f,Keine,4,False
1638880,18,m,EVP,3,True
1639212,47,f,SP,1,False
1639295, , ,SP,1,False
1639365, , ,PdA,1,False
1639490,27,f,Keine,3,False
1639508,32,m,EVP,3,True
1639530,43,m,SVP,6,True
1639596,30,m,SP,2,False
1639611,35,m,AL,2,False
1639682,26,m,PdA,1,False
